cos_month,sin_month,cos_day,sin_day,cos_time,sin_time,T,U,Ff,N,load
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-0.4999999999999998,0.8660254037844387,-0.9,1.0,6.0,1.0,22149
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-0.7071067811865475,0.7071067811865476,-1.6,1.0,6.0,1.0,22970
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-0.8660254037844387,0.49999999999999994,-2.0,1.0,5.0,1.0,23487
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-0.9659258262890682,0.258819045102521,-2.6,1.0,5.0,1.0,23649
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-1.0,-3.216245299353273e-16,-2.8,1.0,4.0,1.0,23521
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-0.9659258262890683,-0.2588190451025208,-2.8,1.0,5.0,1.0,23769
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-0.8660254037844386,-0.5000000000000001,-3.0,1.0,4.0,1.0,24090
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-0.7071067811865477,-0.7071067811865475,-3.4,1.0,4.0,1.0,24440
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-0.5000000000000004,-0.8660254037844385,-3.4,1.0,3.0,1.0,24838
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-0.2588190451025215,-0.9659258262890681,-3.5,1.0,4.0,1.0,24792
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,-1.8369701987210297e-16,-1.0,-3.7,1.0,5.0,1.0,24434
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,0.2588190451025203,-0.9659258262890684,-4.1,1.0,4.0,1.0,23960
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,-0.8660254037844386,-4.5,1.0,4.0,1.0,23469
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,0.7071067811865474,-0.7071067811865477,-4.8,1.0,5.0,1.0,22955
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,0.8660254037844384,-0.5000000000000004,-5.0,1.0,5.0,1.0,22505
0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,0.9659258262890683,-0.2588190451025207,-5.3,1.0,4.0,1.0,21977
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,1.0,0.0,-5.4,1.0,4.0,1.0,21655
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.9659258262890683,0.25881904510252074,-5.5,1.0,4.0,1.0,21443
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.8660254037844387,0.49999999999999994,-5.6,1.0,4.0,1.0,21305
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.7071067811865475,0.7071067811865476,-5.6,1.0,4.0,1.0,21223
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-5.7,1.0,4.0,1.0,21403
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.25881904510252074,0.9659258262890683,-5.7,1.0,4.0,1.0,21670
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-1.6081226496766366e-16,1.0,-5.7,1.0,5.0,1.0,22125
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.25881904510252085,0.9659258262890683,-5.7,1.0,4.0,1.0,22781
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.4999999999999998,0.8660254037844387,-5.8,1.0,4.0,1.0,23527
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.7071067811865475,0.7071067811865476,-5.8,1.0,3.0,1.0,24302
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.8660254037844387,0.49999999999999994,-5.7,1.0,4.0,1.0,24465
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.9659258262890682,0.258819045102521,-5.7,1.0,4.0,1.0,24516
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-1.0,-3.216245299353273e-16,-5.5,1.0,3.0,1.0,24674
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.9659258262890683,-0.2588190451025208,-5.5,1.0,3.0,1.0,24695
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.8660254037844386,-0.5000000000000001,-5.5,1.0,3.0,1.0,25325
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.7071067811865477,-0.7071067811865475,-5.7,0.9,3.0,0.9,25823
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.5000000000000004,-0.8660254037844385,-6.0,0.9,3.0,0.9,26019
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.2588190451025215,-0.9659258262890681,-6.1,0.9,2.0,0.9,25764
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-1.8369701987210297e-16,-1.0,-6.2,1.0,3.0,1.0,25455
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.2588190451025203,-0.9659258262890684,-6.3,1.0,2.0,1.0,25138
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.5000000000000001,-0.8660254037844386,-6.4,1.0,4.0,1.0,24787
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.7071067811865474,-0.7071067811865477,-6.5,1.0,3.0,1.0,24192
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.8660254037844384,-0.5000000000000004,-6.9,1.0,4.0,1.0,23510
0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.9659258262890683,-0.2588190451025207,-6.9,1.0,3.0,1.0,22694
0.8660254037844387,0.49999999999999994,1.0,0.0,1.0,0.0,-6.9,1.0,3.0,1.0,22472
0.8660254037844387,0.49999999999999994,1.0,0.0,0.9659258262890683,0.25881904510252074,-7.0,1.0,4.0,1.0,22286
0.8660254037844387,0.49999999999999994,1.0,0.0,0.8660254037844387,0.49999999999999994,-7.1,1.0,3.0,1.0,22283
0.8660254037844387,0.49999999999999994,1.0,0.0,0.7071067811865475,0.7071067811865476,-7.2,1.0,3.0,1.0,22378
0.8660254037844387,0.49999999999999994,1.0,0.0,0.5000000000000001,0.8660254037844386,-7.2,1.0,3.0,1.0,23282
0.8660254037844387,0.49999999999999994,1.0,0.0,0.25881904510252074,0.9659258262890683,-7.3,1.0,3.0,1.0,25142
0.8660254037844387,0.49999999999999994,1.0,0.0,-1.6081226496766366e-16,1.0,-7.1,1.0,4.0,1.0,27603
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.25881904510252085,0.9659258262890683,-7.2,1.0,3.0,1.0,28348
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.4999999999999998,0.8660254037844387,-6.9,1.0,3.0,1.0,28300
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.7071067811865475,0.7071067811865476,-7.0,0.9,3.0,0.9,28245
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.8660254037844387,0.49999999999999994,-7.1,0.9,2.0,0.9,28216
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.9659258262890682,0.258819045102521,-7.2,0.9,3.0,0.9,28161
0.8660254037844387,0.49999999999999994,1.0,0.0,-1.0,-3.216245299353273e-16,-7.0,0.9,2.0,0.9,28326
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.9659258262890683,-0.2588190451025208,-7.0,0.9,3.0,0.9,28153
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.8660254037844386,-0.5000000000000001,-7.0,0.9,3.0,0.9,28269
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.7071067811865477,-0.7071067811865475,-7.1,1.0,2.0,1.0,28869
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.5000000000000004,-0.8660254037844385,-7.3,1.0,2.0,1.0,28713
0.8660254037844387,0.49999999999999994,1.0,0.0,-0.2588190451025215,-0.9659258262890681,-7.4,1.0,3.0,1.0,28015
0.8660254037844387,0.49999999999999994,1.0,0.0,-1.8369701987210297e-16,-1.0,-7.7,1.0,4.0,1.0,27763
0.8660254037844387,0.49999999999999994,1.0,0.0,0.2588190451025203,-0.9659258262890684,-7.8,1.0,4.0,1.0,27259
0.8660254037844387,0.49999999999999994,1.0,0.0,0.5000000000000001,-0.8660254037844386,-7.7,1.0,2.0,1.0,26780
0.8660254037844387,0.49999999999999994,1.0,0.0,0.7071067811865474,-0.7071067811865477,-7.7,1.0,6.0,1.0,25754
0.8660254037844387,0.49999999999999994,1.0,0.0,0.8660254037844384,-0.5000000000000004,-8.3,1.0,4.0,1.0,24498
0.8660254037844387,0.49999999999999994,1.0,0.0,0.9659258262890683,-0.2588190451025207,-8.3,1.0,4.0,1.0,23884
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,1.0,0.0,-8.3,1.0,4.0,1.0,23554
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.9659258262890683,0.25881904510252074,-8.3,1.0,4.0,1.0,23482
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,-8.3,1.0,4.0,1.0,23415
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.7071067811865475,0.7071067811865476,-8.1,1.0,4.0,1.0,23550
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.5000000000000001,0.8660254037844386,-8.2,1.0,3.0,1.0,24139
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.25881904510252074,0.9659258262890683,-8.0,1.0,4.0,1.0,25869
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-1.6081226496766366e-16,1.0,-8.1,1.0,3.0,1.0,28307
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.25881904510252085,0.9659258262890683,-7.8,1.0,4.0,1.0,29118
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.4999999999999998,0.8660254037844387,-7.6,1.0,5.0,1.0,28803
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.7071067811865475,0.7071067811865476,-7.4,1.0,5.0,1.0,28602
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.8660254037844387,0.49999999999999994,-7.2,1.0,5.0,1.0,28602
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.9659258262890682,0.258819045102521,-6.8,1.0,3.0,1.0,28445
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-1.0,-3.216245299353273e-16,-6.8,0.9,2.5,0.9,28487
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.9659258262890683,-0.2588190451025208,-6.6,0.9,2.0,0.9,28425
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.8660254037844386,-0.5000000000000001,-6.5,0.9,3.0,0.9,28511
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.7071067811865477,-0.7071067811865475,-6.7,0.9,4.0,0.9,28966
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.5000000000000004,-0.8660254037844385,-7.3,0.9,2.0,0.9,28855
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.2588190451025215,-0.9659258262890681,-7.3,0.9,2.0,0.9,28425
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-1.8369701987210297e-16,-1.0,-7.2,0.9,2.0,0.9,28071
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.2588190451025203,-0.9659258262890684,-7.4,0.9,2.0,0.9,27608
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.5000000000000001,-0.8660254037844386,-8.0,0.9,1.0,0.9,27226
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.7071067811865474,-0.7071067811865477,-9.1,0.9,2.0,0.9,26694
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.8660254037844384,-0.5000000000000004,-8.3,0.9,2.0,0.9,25560
0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,0.9659258262890683,-0.2588190451025207,-8.4,0.7,3.0,0.7,24497
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,1.0,0.0,-9.0,0.4,2.0,0.4,24080
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.9659258262890683,0.25881904510252074,-9.9,0.2,2.0,0.2,23941
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-10.0,0.1,3.0,0.1,23947
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.7071067811865475,0.7071067811865476,-11.0,0.1,3.0,0.1,24192
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.5000000000000001,0.8660254037844386,-11.3,0.0,3.0,0.0,24775
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.25881904510252074,0.9659258262890683,-11.6,0.0,3.0,0.0,26573
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-1.6081226496766366e-16,1.0,-11.4,0.0,3.0,0.0,29044
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.25881904510252085,0.9659258262890683,-11.9,0.0,1.0,0.0,29847
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.4999999999999998,0.8660254037844387,-11.8,0.1,3.0,0.1,29788
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.7071067811865475,0.7071067811865476,-12.0,0.1,3.0,0.1,29616
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.8660254037844387,0.49999999999999994,-11.3,0.2,4.0,0.2,29286
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.9659258262890682,0.258819045102521,-10.6,0.3,2.0,0.3,29301
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-1.0,-3.216245299353273e-16,-10.1,0.3,2.0,0.3,29134
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.9659258262890683,-0.2588190451025208,-10.0,0.4,3.0,0.4,29161
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.8660254037844386,-0.5000000000000001,-10.2,0.3,3.0,0.3,29199
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.7071067811865477,-0.7071067811865475,-10.5,0.3,3.0,0.3,29649
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.5000000000000004,-0.8660254037844385,-11.2,0.2,3.0,0.2,29680
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.2588190451025215,-0.9659258262890681,-11.8,0.2,3.0,0.2,29086
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-1.8369701987210297e-16,-1.0,-11.9,0.1,3.0,0.1,28897
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.2588190451025203,-0.9659258262890684,-12.4,0.1,2.0,0.1,28653
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.5000000000000001,-0.8660254037844386,-12.5,0.3,3.0,0.3,28216
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.7071067811865474,-0.7071067811865477,-12.8,0.4,3.0,0.4,27401
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.8660254037844384,-0.5000000000000004,-13.0,0.6,3.0,0.6,26286
0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.9659258262890683,-0.2588190451025207,-12.7,0.6,2.0,0.6,25366
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,1.0,0.0,-12.8,0.7,2.0,0.7,24885
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.9659258262890683,0.25881904510252074,-12.8,0.7,3.0,0.7,24522
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-12.1,0.8,3.0,0.8,24446
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.7071067811865475,0.7071067811865476,-12.0,0.8,3.0,0.8,24768
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.5000000000000001,0.8660254037844386,-12.1,0.9,2.0,0.9,25508
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.25881904510252074,0.9659258262890683,-12.3,0.8,3.0,0.8,27299
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-1.6081226496766366e-16,1.0,-12.4,0.6,3.0,0.6,29486
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.25881904510252085,0.9659258262890683,-12.6,0.5,3.0,0.5,30162
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.4999999999999998,0.8660254037844387,-13.0,0.6,3.0,0.6,30063
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.7071067811865475,0.7071067811865476,-12.9,0.6,3.0,0.6,30132
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.8660254037844387,0.49999999999999994,-12.8,0.7,3.0,0.7,29969
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.9659258262890682,0.258819045102521,-12.7,0.7,3.0,0.7,29774
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-1.0,-3.216245299353273e-16,-12.2,0.6,4.0,0.6,29717
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.9659258262890683,-0.2588190451025208,-11.6,0.6,4.0,0.6,29800
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.8660254037844386,-0.5000000000000001,-12.0,0.5,4.0,0.5,29913
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.7071067811865477,-0.7071067811865475,-12.5,0.5,5.0,0.5,30161
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.5000000000000004,-0.8660254037844385,-12.3,0.4,5.0,0.4,30068
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.2588190451025215,-0.9659258262890681,-12.0,0.6,4.0,0.6,29575
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-1.8369701987210297e-16,-1.0,-11.8,0.8,4.0,0.8,29263
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.2588190451025203,-0.9659258262890684,-11.3,1.0,3.0,1.0,28837
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.5000000000000001,-0.8660254037844386,-10.9,1.0,3.0,1.0,28197
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.7071067811865474,-0.7071067811865477,-10.7,1.0,4.0,1.0,27368
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.8660254037844384,-0.5000000000000004,-10.3,1.0,3.0,1.0,26237
0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.9659258262890683,-0.2588190451025207,-10.3,1.0,4.0,1.0,25307
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,1.0,0.0,-10.4,1.0,4.0,1.0,24781
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.9659258262890683,0.25881904510252074,-10.3,1.0,5.0,1.0,24636
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,-10.2,1.0,5.0,1.0,24620
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.7071067811865475,0.7071067811865476,-10.1,1.0,4.0,1.0,24880
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.5000000000000001,0.8660254037844386,-10.1,1.0,4.0,1.0,25502
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.25881904510252074,0.9659258262890683,-10.0,1.0,4.0,1.0,27320
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-1.6081226496766366e-16,1.0,-9.8,0.9,4.0,0.9,29355
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.25881904510252085,0.9659258262890683,-9.4,0.9,5.0,0.9,30134
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.4999999999999998,0.8660254037844387,-9.2,0.9,4.0,0.9,30172
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.7071067811865475,0.7071067811865476,-9.0,1.0,5.0,1.0,30163
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.8660254037844387,0.49999999999999994,-8.6,1.0,4.0,1.0,30046
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.9659258262890682,0.258819045102521,-8.4,1.0,5.0,1.0,29860
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-1.0,-3.216245299353273e-16,-7.8,0.9,5.0,0.9,29555
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.9659258262890683,-0.2588190451025208,-7.9,0.9,5.0,0.9,29426
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.8660254037844386,-0.5000000000000001,-8.1,0.8,6.0,0.8,29582
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.7071067811865477,-0.7071067811865475,-8.1,0.8,5.0,0.8,29833
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.5000000000000004,-0.8660254037844385,-8.1,0.7,6.0,0.7,29713
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.2588190451025215,-0.9659258262890681,-8.5,0.8,7.0,0.8,29495
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-1.8369701987210297e-16,-1.0,-8.7,0.8,5.0,0.8,29138
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.2588190451025203,-0.9659258262890684,-8.5,0.9,5.0,0.9,28467
0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.5000000000000001,-0.8660254037844386,-8.3,0.9,5.0,0.9,27594
